MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
3155,Lay anyone,Thriller,1977,08-09-1977,India,1350342.66,3247871.42,5060964.05,661034.85,1877717.09,6.3,57,506,1242,Jennifer Atkinson,Stephanie Moore
3156,War base,Drama,2006,02-05-2006,Canada,896888.21,1707844.0,3582113.37,248413.83,709550.44,7.2,81,1304,1501,Michael Chung,Pamela Lopez
3157,Foreign lose important interview,Romance,2003,11-01-2003,USA,6152555.42,6305258.02,14160118.99,981751.07,3304246.27,7.1,62,8906,1402,Nathan Bolton,Lucas Collins
3158,Church nearly,Thriller,1984,24-07-1984,USA,3149396.28,7615540.08,11481581.68,1611087.56,4206924.34,6.7,70,132606,50,Julie Maxwell,Jimmy Smith
3159,Hand animal,Thriller,2010,21-06-2010,USA,2802696.54,3279152.99,5607979.93,631238.54,1592564.96,6.0,60,817,206,Michael Manning,Jeffrey Sharp
3160,Film,Drama,2024,02-11-2024,Canada,5301171.26,2231611.2,5301171.26,445387.14,1252289.73,7.0,63,2444,444,Jennifer Henry,Meghan Johnson
3161,Teacher,Comedy,2023,31-08-2023,UK,1400273.33,716909.33,1400273.33,143166.0,426880.26,6.3,52,1098,4398,Sara Higgins,Leonard Contreras
3162,Those,Drama,2018,20-02-2018,USA,2831671.21,2749736.18,5060016.62,641843.1,1604066.78,7.0,62,11369,61,Mrs. Hannah Campbell DDS,Thomas Sims
3163,Process,Action,2002,23-07-2002,Canada,5670342.55,7832287.95,12091768.2,997303.83,4622806.1,6.9,72,8369,675,Darlene Murphy,Jeffrey Haley
3164,Explain inside success,Action,1967,31-07-1967,USA,1081632.24,2692808.6,5401941.19,711422.89,1601435.07,6.5,84,7458,97,William Carpenter,Theresa Cooley
3165,Doctor purpose glass,Action,2022,14-02-2022,USA,2841467.77,2841849.97,4791348.37,501326.09,1261797.68,7.8,73,11786,978,Jeffrey Neal,Christopher Green
3166,Ahead somebody,Comedy,1950,11-10-1950,USA,346897.55,771733.68,1550065.81,205741.63,345674.14,5.1,26,2944,1107,John Jones,Jonathan Lee
3167,Lawyer,Drama,2000,04-03-2000,USA,4302262.31,6086349.48,11992817.5,1409119.28,3341137.57,6.3,68,2837,67,Seth Whitehead,John Jones
3168,Go movement visit,Documentary,2015,09-08-2015,USA,2153858.28,1288245.51,2153858.28,132886.95,561060.12,4.5,34,6302,135,Karen Robinson,Brandon Mcguire
3169,Government store bed thought,Drama,2012,04-04-2012,USA,6772180.69,16247791.46,25300314.21,2545454.21,7324394.25,10.0,90,9733,50,Robert Webster,Michelle Anderson
3170,House go,Action,1985,26-12-1985,Canada,4432859.65,7480421.76,12147131.66,946699.75,4246412.02,7.9,67,1040,1174,Jeremy Davis,Douglas Bullock
3171,We the establish modern,Documentary,1979,23-08-1979,USA,943189.39,723200.62,1481814.07,123837.34,422808.83,6.0,74,5190,305,Elizabeth Lane,Nicholas Williamson
3172,Issue me fly,Drama,1981,14-08-1981,USA,2384044.0,4554054.37,6546685.85,1290395.99,2328780.66,7.8,61,409,271,Kimberly Barker,Alexander Haley
3173,So either movie summer,Romance,1958,15-01-1958,USA,2024461.31,2831322.2,6026160.33,704419.86,1150992.69,5.6,71,7733,606,Thomas Peterson,Anna Vasquez
3174,Floor lead painting,Drama,2022,13-04-2022,Japan,773651.66,1097485.67,1740636.57,318680.45,494021.0,7.6,80,19288,67,Stephanie Hayes,Christopher Patterson
3175,Modern conference,Horror,1998,29-06-1998,USA,1009026.17,1468874.07,2744788.81,159749.52,712854.15,6.5,60,4904,243,Jennifer Willis,Dominique Aguirre
3176,Say issue,Action,1972,04-04-1972,USA,1099998.88,908104.58,1945419.07,166772.39,430950.02,7.1,70,7409,1123,Daniel Rivera,Mckenzie Perez
3177,Night accept,Sci-Fi,2009,12-03-2009,USA,4005501.86,9924585.0,19772263.44,2563534.29,4973038.14,9.0,91,365,619,Stephanie Hayes,James Nichols
3178,Speech result,Drama,1951,02-09-1951,UK,1908592.59,1804995.26,2602767.23,389127.28,767505.81,6.3,59,7959,502,Melissa Cohen,Jeffrey Haley
3179,City now scientist,Thriller,2020,01-03-2020,USA,5547767.05,4774891.59,9189635.17,780958.84,1938361.75,6.1,74,613,50,Heidi Cisneros,Jorge Thompson
3180,Draw where suffer,Action,2015,08-12-2015,USA,1818445.51,2548513.64,5990261.06,472558.0,1350258.91,6.8,75,4525,1349,Jerry Owens,Diane Jacobs
3181,Sport fear,Action,1998,09-02-1998,USA,3752761.35,6018576.18,14587804.78,1431537.57,3204841.91,4.5,43,5791,1507,David Rosales,Darren Jones
3182,First price,Horror,1979,08-05-1979,USA,4810438.62,2465304.64,4810438.62,422288.29,1037218.61,6.6,68,1615,517,Thomas Peterson,John Barker
3183,Benefit seat another,Comedy,2018,16-01-2018,USA,1991866.49,2958933.36,5401761.28,331900.77,1653558.98,4.0,52,3275,50,Abigail Robles,Lauren Richards
3184,Color certainly,Comedy,1976,01-06-1976,USA,1146005.68,917377.27,1586270.98,214266.42,489256.63,6.4,50,7633,50,Christian Hernandez,Derrick Smith
3185,Population wonder room,Drama,2006,12-08-2006,China,1054713.63,2148482.49,3802950.33,422867.47,1222179.35,3.9,42,38595,8092,Michelle Collins,Thomas Hill
3186,Thank lawyer,Comedy,2000,26-05-2000,USA,505620.67,1432858.56,2427435.53,242639.16,739720.49,7.2,82,2447,50,Joshua Morales,Mark Morris
3187,Gas physical,Action,2024,06-06-2024,USA,6301204.89,10809198.49,26908537.83,2683554.11,6038470.45,9.0,97,630,1032,James Miller,Olivia Allen
3188,With,Comedy,2018,28-12-2018,Australia,10513414.51,11600674.41,18187643.8,1535775.31,6124219.22,7.8,75,5736,1068,Tracy Tucker,Stephanie Moore
3189,Fire work father,Romance,2023,24-05-2023,USA,448169.99,572184.53,1028532.4,165128.73,308081.29,4.1,45,1520,1319,Abigail Robles,Brenda Guerrero
3190,Media interest realize,Comedy,1996,06-11-1996,USA,1525110.27,2003102.46,3350719.66,372461.34,834776.56,4.0,42,5270,3372,Judy Walker,Michael Gomez
3191,Director,Horror,1987,24-05-1987,USA,100000.0,63805.52,122374.81,7615.71,34051.29,5.5,64,154,194,Amanda Cantrell,Kimberly Wolf
3192,Under push evening,Comedy,2007,30-01-2007,USA,3992882.74,7838373.47,14373499.52,1897671.16,4654912.65,7.2,75,2108,215,Gary Simmons,Sarah Ross
3193,Mean character,Comedy,2017,14-08-2017,USA,18161596.08,32854186.16,75776882.31,3383431.16,15793522.36,7.0,62,6006,3473,Joseph Willis,Kristy Faulkner
3194,Cut lose phone those,Drama,1996,06-12-1996,Australia,4160590.68,6910214.35,16128369.53,1471445.18,3152347.66,5.7,59,3832,50,Jennifer Willis,Mathew Castillo
3195,Assume focus get,Comedy,1996,25-05-1996,USA,24066346.78,50322622.41,91985302.04,12929377.39,25554681.87,9.8,93,7387,103,Lisa Atkins,Brian Gentry
3196,Wall knowledge brother stock,Action,2006,26-05-2006,USA,1193637.39,669393.48,1193637.39,71292.74,319984.39,6.9,63,1962,50,Adam Brown,Joseph Contreras
3197,Mean need,Romance,1964,08-02-1964,UK,564088.99,528500.72,951458.2,81084.75,280448.85,9.7,100,189,943,Michelle Collins,Sharon Brady
3198,Democrat while,Comedy,1996,25-01-1996,USA,9238563.28,21777641.93,40087083.17,2479826.49,9128461.88,5.6,55,100,807,Kim Watkins,David Clark
3199,Treat different,Romance,1987,01-01-1987,USA,5820030.36,12340003.47,18224737.94,1961209.74,7179335.27,6.2,61,3111,351,Michael Chung,Andrew Lyons
3200,Policy feeling,Drama,2023,03-04-2023,USA,9499707.63,13445315.81,28886014.45,2633743.31,5821786.16,7.7,67,4167,1233,Heidi Cisneros,David Perez
3201,Increase key under,Action,1968,29-11-1968,Germany,1142281.57,815241.1,1691052.33,158101.67,372834.01,5.3,49,445,50,Kayla Young,Catherine Willis
3202,Deal hear,Drama,1984,20-05-1984,USA,625119.93,733570.67,1272078.79,130661.46,304346.79,6.9,56,17295,446,Renee Campbell,Lynn Pierce
3203,Age season hotel,Sci-Fi,2013,13-04-2013,Canada,3529315.03,5172583.01,12648647.42,1037850.2,3002292.41,8.6,98,946,51,Christopher Roach,Eric Nelson
3204,Pay college easy wear,Horror,1993,16-05-1993,USA,100000.0,212173.82,422227.89,52795.14,95273.76,6.7,47,4243,50,Darrell Carlson,Meredith Williams
3205,Right friend light,Comedy,1958,16-12-1958,USA,3572636.18,7899307.92,17389471.43,2299776.91,4302582.71,8.2,65,732,148,Heidi Cisneros,Christina Jones
3206,Particular several,Romance,1990,08-07-1990,China,546852.77,718123.35,1221842.54,126180.33,289069.66,6.1,73,100,224,Joshua Morales,Jamie Chavez
3207,Everybody raise,Thriller,2005,19-08-2005,USA,167930186.7,238050829.3,447104867.3,61664586.08,111834580.7,6.7,55,530,431,Elizabeth Lane,Darren Jones
3208,Five commercial sing,Horror,2010,26-02-2010,China,1843489.68,801418.94,1843489.68,104368.23,347055.15,7.1,73,3182,6892,Susan Farley,Shannon Hunt
3209,Bad throughout off style,Comedy,2006,29-10-2006,Australia,1518870.33,1310527.97,2685577.9,173101.55,778592.17,8.2,98,32262,90,David Charles,Larry Bishop
3210,Office show,Sci-Fi,2022,30-05-2022,USA,17590758.1,34018023.82,69852215.55,7086512.47,18250408.27,7.1,69,7801,17533,David Morris,Nicole Dawson
3211,Wish,Comedy,2004,09-08-2004,India,881083.21,2578886.77,3766387.41,576295.81,1292527.45,9.0,87,11706,552,Bryan Murray,Robin Dawson
3212,Still hold success,Horror,2022,26-09-2022,South Korea,345914.54,385736.56,584879.43,75833.42,227676.48,4.6,38,194,98,Brenda Smith,George Green
3213,Receive only present,Horror,2015,18-04-2015,USA,955451.5,2668780.3,4406396.23,416317.68,1124968.6,7.9,85,226,72,Karen Smith,Ian Williams
3214,Actually his,Drama,2022,25-10-2022,USA,869956.63,668367.64,1009631.53,83232.7,308468.84,9.2,81,1732,152,Bethany Rodriguez,Jessica Scott
3215,War official,Comedy,2005,23-05-2005,USA,1473695.04,921939.08,1473695.04,185116.3,534558.25,8.4,100,2466,444,Mary Mitchell,Jason Mercer
3216,Writer employee,Drama,1996,26-10-1996,USA,2349103.46,3992167.03,7754225.98,439994.02,2112182.06,7.3,64,11004,377,Janice Taylor,Robert Garcia
3217,Door thousand,Action,1964,21-03-1964,Japan,1240321.19,1125301.65,2351503.09,271328.47,641479.02,6.8,66,5462,208,Amanda Montgomery,David Castillo
3218,Add major determine,Comedy,2012,19-12-2012,USA,6446998.4,14971360.12,29265638.32,2703386.4,7236322.89,7.3,66,5843,706,Amber Anderson,Anthony Cross
3219,Item hour,Drama,2023,22-07-2023,USA,4527776.9,4900511.31,7695801.09,1412146.08,2846896.75,4.1,35,128231,102,Christian Hernandez,Ashley Pena
3220,Author program report,Horror,1977,14-05-1977,USA,286397.69,165573.91,286397.69,22299.39,85648.28,8.2,100,4264,1733,Mr. Drew Clark Jr.,Melissa Cain
3221,Surface mouth thing,Romance,2022,02-12-2022,China,2856455.57,4532231.14,6491656.65,1082406.18,1947210.43,7.4,82,1154,1097,Heidi Cisneros,Casey Lloyd
3222,Notice serious,Drama,1985,27-11-1985,USA,8752378.5,7690548.71,12969246.1,1527486.11,4365400.27,5.9,53,698,72,David Rosales,Greg Ball
3223,Around generation,Romance,2013,18-03-2013,USA,1820260.07,829709.5,1985687.83,119483.83,431834.18,3.4,8,428,50,Ryan Tate,Sandra Farmer
3224,Something,Horror,1986,15-05-1986,UK,1581749.4,2475384.86,4531566.64,340217.1,1325318.04,7.4,65,1915,208,Colleen Willis,Mary Wolfe
3225,Why continue,Drama,1998,11-06-1998,UK,1001267.76,1191266.46,2640748.95,240019.31,671426.56,4.3,36,679,50,Michelle Collins,Joshua Willis
3226,Stay every speech,Drama,1989,13-10-1989,USA,367398.81,347890.13,716995.51,87453.56,200171.59,7.2,72,2794,422,Brenda Smith,Rachel Howard
3227,Serve policy,Drama,2024,16-07-2024,USA,2336151.17,1531309.22,2846683.49,382292.47,768697.31,6.9,79,846,291,Matthew Beck,Jennifer Moore
3228,More too,Drama,1971,04-02-1971,France,15724721.08,25046637.9,49845637.76,4820991.31,11105199.13,9.4,96,357,11893,Mary Mitchell,Samantha Sanders
3229,Artist,Drama,2015,28-05-2015,USA,349346.61,1088792.84,1626069.26,115232.77,447954.69,5.7,54,38995,924,Mary Mitchell,Anna Vasquez
3230,Young begin,Comedy,2008,27-10-2008,USA,9346132.93,19250965.85,34976780.51,5159313.1,8875070.74,4.4,32,941,50,Donna Hall,Jamie Chavez
3231,Be recognize network,Comedy,1974,28-08-1974,USA,6576141.06,12227502.38,27178614.25,2374416.73,7186935.79,5.7,56,6063,67,Jennifer Atkinson,Ashley Pena
3232,Professional job security,Action,2008,06-03-2008,USA,3851466.94,1947599.74,3851466.94,422905.79,1011851.05,10.0,98,5265,50,Jordan Orozco,Dustin Jackson
3233,Beautiful with,Drama,2020,21-06-2020,USA,2983882.24,1318656.81,2983882.24,358923.58,542453.11,8.9,74,15431,100,Tracy Tucker,William Washington
3234,Mean science,Drama,1988,06-09-1988,USA,1052132.46,3066376.55,5143978.49,821589.11,1494769.16,7.8,73,6225,2477,Courtney Reynolds,Kimberly Ray
3235,Management light bring,Sci-Fi,1970,29-05-1970,USA,9259291.25,17198355.93,40802789.34,3239147.16,9047640.79,8.1,81,2234,50,Darrell Carlson,Tonya Campbell
3236,Thus knowledge,Comedy,1978,07-07-1978,Japan,11679801.66,25342277.42,36880118.75,4060212.95,10806587.76,8.8,100,7229,581,David Rosales,Valerie Dennis
3237,Without whole write,Documentary,1985,13-03-1985,Japan,1384565.9,2849645.7,4211560.66,453018.04,1373335.53,4.9,45,18354,156,Jordan Orozco,Joseph Gonzalez
3238,Special beautiful meet,Drama,2017,08-05-2017,Canada,11959842.5,30816022.86,55672579.1,8928977.82,14272058.27,5.0,35,364,15607,Tara Underwood,Stephanie Cervantes
3239,Since especially personal,Horror,1972,29-03-1972,USA,1284119.04,3641416.44,5206182.73,730355.7,1660911.99,6.4,55,1186,830,Faith Franklin,Ronald Thompson DDS
3240,Throughout him while,Comedy,1988,12-05-1988,USA,2093950.28,3365243.98,7507955.26,934974.96,1727253.23,6.9,79,100,62,David Perez,Joshua Walker
3241,Some future amount teacher,Thriller,2024,09-11-2024,USA,3184353.49,5945295.18,12740359.43,1098713.38,3172654.37,6.9,57,693,512,Joshua Baker,Robin Dawson
3242,Foot,Romance,2004,19-01-2004,Japan,23334824.23,51782922.73,89859113.27,12713422.27,29406080.37,5.3,43,301,319,Barbara Torres,Heather Allison
3243,Customer nature whose,Comedy,1976,09-09-1976,South Korea,1256880.06,967870.77,2221663.38,112408.97,427905.84,6.0,66,296,187,Elizabeth Lane,Seth Johnson
3244,Service leg,Comedy,1987,07-05-1987,USA,504933.2,656768.45,1412213.3,69421.38,382250.55,7.6,72,614,74,Joshua Baker,Tricia Thomas
3245,Get,Action,1967,17-04-1967,France,2340932.64,3929356.5,9665079.54,430930.77,1671285.46,4.0,35,267,76,Jessica Rodriguez,Terry Martinez
3246,Cost official,Thriller,2015,27-08-2015,USA,3743824.91,7630061.9,12399216.54,1737593.61,3335464.16,7.9,68,1082,205,Manuel Benton,Brooke Stanley
3247,Action,Romance,2004,25-09-2004,USA,731274.66,1975122.53,3010483.04,557861.27,837163.48,6.0,59,23936,233,Melissa Cohen,Lisa Castro
3248,Rule season half,Comedy,1976,11-01-1976,USA,20123565.55,27568906.21,47472568.86,7227242.2,16212081.13,6.3,57,623,5197,Michael Richards,Nicole Turner
3249,Within leg,Romance,2012,01-12-2012,USA,2802382.39,5415934.4,7942179.88,647660.9,2953682.91,6.8,54,602,279,Melissa Hernandez,Michael Ramirez
3250,Subject election,Documentary,1991,28-06-1991,UK,15181282.25,11800168.74,18506528.74,2983979.28,4763335.65,5.7,42,1460,151,Jerry Owens,Theresa Cooley
3251,Take,Action,2022,26-08-2022,USA,5288193.66,8590255.79,15481347.81,1875576.54,5114932.49,7.4,59,9827,356,Karen Smith,Nicholas Richards
3252,Tough he,Sci-Fi,1993,18-02-1993,USA,3219715.78,4898408.01,8586628.18,527308.07,2236832.04,7.1,65,410,55,Karen Robinson,Meredith Williams
3253,Final piece as,Comedy,2019,21-02-2019,USA,3884442.76,1949805.64,3884442.76,525900.84,1076341.57,6.6,51,1103,3079,Nicholas Murphy,Melissa Morales
3254,Suffer skill,Thriller,2002,30-06-2002,USA,1745753.13,1150581.83,2661055.72,139060.36,623646.32,7.1,69,2498,50,Jeremy Ray,Jamie Chavez
3255,Partner at choose,Documentary,1979,07-04-1979,France,355640.07,165624.17,381348.46,37151.89,89499.45,4.2,28,11993,99,David Rosales,William Washington
3256,Minute success task,Documentary,2025,18-06-2025,USA,100000.0,65916.06,104570.87,10863.8,34567.0,6.9,81,5756,213,Amber Anderson,Sierra Brooks
3257,Wear maintain,Thriller,2022,24-10-2022,USA,20449481.69,41862488.25,71865444.88,8042245.87,17862155.8,6.6,59,1078,1109,Donna Hall,Shannon Hunt
3258,Throw over,Horror,1964,26-03-1964,USA,327625.46,1011511.07,1467403.98,102489.32,408352.06,5.9,62,3819,954,Robert Hendricks,Victoria Phillips
3259,And until something,Drama,2007,02-10-2007,USA,112787.6,249791.95,504896.09,45790.78,99926.7,6.7,71,245,807,Alyssa Adams,Joshua Willis
3260,Turn each,Thriller,1986,02-01-1986,USA,302497.49,155908.23,302497.49,21979.97,64615.23,7.5,60,1476,136,Michael Chung,Dennis Rogers
3261,Different way,Drama,1958,20-12-1958,USA,202074293.4,369960803.6,915127491.7,61276024.07,163226577.7,5.4,59,4349,234,Carolyn Schwartz,Benjamin Mitchell
3262,Manage,Comedy,2000,13-05-2000,USA,498547.97,316794.13,498547.97,51658.26,133540.34,5.5,47,5983,118,Tyler Sanchez,Morgan King
3263,Item Congress,Drama,2004,29-07-2004,USA,1192795.14,802735.82,1192795.14,84570.1,380221.81,6.2,64,3084,1199,John Jones,Laura Wilson
3264,Sea try,Sci-Fi,1968,01-02-1968,USA,5255843.73,13482662.95,24506024.88,2801920.04,5832200.6,7.3,75,2441,95,Jeffrey Myers MD,Deanna Johnson
3265,Receive only present,Comedy,1962,23-03-1962,Canada,5851642.27,10070378.71,14657351.41,2435228.28,4402232.37,6.3,66,1265,1352,Daniel Brown,Sarah Ross
3266,Present set,Action,2008,30-03-2008,USA,544787.86,826393.14,1497485.72,156292.89,442572.64,5.4,78,3044,476,Sonya Clark,Ashley French
3267,System thank ago,Action,2010,27-11-2010,China,5936107.9,4142160.96,5936107.9,469361.39,1695407.98,7.7,92,794,101,Nicholas Murphy,Noah Harrison
3268,According seek pretty life,Action,1970,30-07-1970,USA,3861580.04,4662311.59,11647880.99,762968.88,2588546.14,6.7,62,808,236,James Cross,Theresa Cooley
3269,Necessary stage what,Romance,1970,29-06-1970,USA,1965169.22,3838452.04,7183812.05,460070.87,2170520.85,8.0,69,7219,674,Gary Simmons,Shannon Hunt
3270,Eye,Comedy,1974,07-09-1974,USA,2370031.4,1633214.77,3226047.86,226310.85,715155.01,6.0,63,4120,1740,Crystal Harris,Pamela Lopez
3271,Event usually,Comedy,1985,20-10-1985,China,626009.5,1170337.04,1723254.15,247533.32,482676.99,9.6,100,14846,450,Dr. Michael Monroe,Daryl Douglas
3272,More window,Drama,2006,29-03-2006,USA,3939242.37,2580692.41,3939242.37,493648.67,1263796.86,7.8,62,2416,3372,Nicholas Murphy,Joshua Willis
3273,However,Comedy,2018,16-04-2018,USA,902042.06,715903.17,1260413.15,182809.4,346506.77,8.3,81,3125,707,Roberto Underwood,Jennifer Moore
3274,Charge seem,Documentary,1987,25-01-1987,USA,7430903.16,4582356.94,7430903.16,875838.84,2059945.0,6.6,50,6519,163,Shannon Ross,Rachel Howard
3275,Maybe event,Action,1997,27-11-1997,USA,556871.32,1059609.63,1874565.3,210611.07,600105.23,7.2,63,2866,7809,Heidi Cisneros,Elizabeth Shannon
3276,Write recently,Drama,1952,26-02-1952,France,26701879.4,51312879.22,115317669.1,13195317.12,23206561.13,6.1,54,637,116,William Banks,Tricia Thomas
3277,Cell president while,Thriller,2005,02-03-2005,USA,845382.81,1204273.91,2201564.08,232451.62,636361.63,8.0,74,543,309,Michael Chung,Stephanie Stokes
3278,Bank best national,Romance,2004,18-09-2004,USA,35490442.31,108047749.3,156833355.1,26091653.33,63901514.68,5.9,75,1398,18382,Melanie Olson,William Crawford
3279,Night industry,Comedy,2016,17-02-2016,USA,2332664.13,5358371.8,10833664.74,1013565.25,2760287.43,7.1,64,837,50,Robert Hendricks,Jeffrey Holloway
3280,Agree day,Horror,1956,14-07-1956,USA,8103412.89,12899744.32,22343458.25,2989888.06,5960171.43,7.5,84,76186,50,Carolyn Schwartz,Jeffrey Smith
3281,Trip week successful,Drama,1951,27-10-1951,USA,1506348.62,2631614.13,4547107.82,532573.97,1257527.44,8.2,81,100,355,Jeremy Ray,Thomas Sims
3282,System nation,Romance,2012,10-04-2012,USA,10547734.53,26546806.84,46252863.55,6085259.26,15808494.43,5.1,49,15173,2171,Adam Brown,Adam Montes
3283,North issue,Documentary,1985,09-02-1985,USA,11515108.07,13347127.22,32305611.05,1611594.22,6899259.95,6.8,74,554,1261,William Banks,Tami Miranda
3284,Impact house citizen,Action,1992,21-10-1992,USA,1147350.59,1167734.14,2679497.28,122284.07,696727.19,7.9,74,7508,734,Jennifer Atkinson,Thomas Sims
3285,Truth,Documentary,2021,20-02-2021,USA,451839.91,942931.27,1494938.69,109626.1,527170.44,5.1,52,683,706,Darlene Murphy,Sheila Dunn
3286,Away cover,Action,2009,29-11-2009,USA,1504044.1,1543814.8,3349607.92,159763.95,686182.75,6.3,87,783,1226,Jeffrey Myers MD,Kevin Fernandez
3287,Must thus cultural,Drama,2019,08-01-2019,USA,27186686.84,25185115.92,38722385.73,3115449.32,14670692.26,6.3,71,2341,694,Faith Franklin,Christina Buchanan
3288,Pattern authority,Action,2016,30-09-2016,USA,474332.68,586911.16,985200.66,92831.46,345495.28,3.9,54,278,192,Hannah Camacho,Mark Morris
3289,Key return,Drama,2004,25-09-2004,USA,10973266.4,10753190.22,25222987.04,2455888.36,5288404.23,5.6,71,6113,329,Oscar Santos,Stephanie Cervantes
3290,Sport that else board,Action,1957,19-09-1957,Canada,3573125.14,2678614.58,4866988.33,479405.67,1308991.12,4.7,56,634,326,Heidi Cisneros,Adam Montes
3291,Pull use authority,Thriller,2016,16-08-2016,USA,2189073.1,2922477.41,5813726.06,792522.99,1697050.19,2.9,41,799,351,John Jones,Joshua Walker
